Transaction_ID,Customer_ID,Product_ID,Date,Date 2,Quantity,Unit_Price,Total_Amount,Payment_Method,Channel,Month,Year,Number_of_Scoops
T02636,CUST032804,P062,2023-05-10,2023-05-10,2, $7.00 , $14.00 ,Credit Card,Post Mail,5,2023,4
T02636,CUST018849,P013,2023-05-10,2023-05-10,3, $4.00 , $12.00 ,Cash,Email,5,2023,1
T02636,CUST036370,P038,2023-05-10,2023-05-10,1, $6.50 , $6.50 ,Credit Card,Post Mail,5,2023,3
T02636,CUST039016,P026,2023-05-10,2023-05-10,1, $5.00 , $5.00 ,Tap to Pay,Email,5,2023,2
T02636,CUST029702,P008,2023-05-10,2023-05-10,3, $4.50 , $13.50 ,Tap to Pay,Email,5,2023,1
T02637,CUST023372,P011,2023-05-10,2023-05-10,1, $4.00 , $4.00 ,Cash,Social,5,2023,1
T02637,CUST017055,P008,2023-05-10,2023-05-10,2, $4.50 , $9.00 ,Credit Card,None,5,2023,1
T02637,CUST029426,P005,2023-05-10,2023-05-10,1, $4.50 , $4.50 ,Credit Card,Email,5,2023,1
T02637,CUST034519,P064,2023-05-10,2023-05-10,1, $7.00 , $7.00 ,Cash,Email,5,2023,4
T02637,CUST015895,P013,2023-05-10,2023-05-10,2, $4.00 , $8.00 ,Credit Card,Post Mail,5,2023,1
T02638,CUST030940,P014,2023-05-10,2023-05-10,3, $4.00 , $12.00 ,Credit Card,Post Mail,5,2023,1
T02638,CUST013407,P005,2023-05-10,2023-05-10,2, $4.50 , $9.00 ,Tap to Pay,Social,5,2023,1
T02638,CUST036043,P006,2023-05-10,2023-05-10,3, $4.50 , $13.50 ,Credit Card,Social,5,2023,1
T02639,CUST019916,P043,2023-05-10,2023-05-10,2, $6.00 , $12.00 ,Credit Card,Mobile App,5,2023,3
T02640,CUST037612,P034,2023-05-10,2023-05-10,3, $6.50 , $19.50 ,Credit Card,Mobile App,5,2023,3
T02640,CUST016345,P007,2023-05-10,2023-05-10,1, $4.50 , $4.50 ,Tap to Pay,Mobile App,5,2023,1
T02640,CUST035059,P010,2023-05-10,2023-05-10,1, $4.00 , $4.00 ,Cash,Post Mail,5,2023,1
T02640,CUST035233,P058,2023-05-10,2023-05-10,1, $7.00 , $7.00 ,Tap to Pay,Social,5,2023,4
T02641,CUST036465,P014,2023-05-10,2023-05-10,3, $4.00 , $12.00 ,Tap to Pay,Social,5,2023,1
T02642,CUST010845,P062,2023-05-10,2023-05-10,3, $7.00 , $21.00 ,Credit Card,Social,5,2023,4
T02642,CUST037738,P061,2023-05-10,2023-05-10,1, $7.00 , $7.00 ,Credit Card,Social,5,2023,4
T02642,CUST018678,P027,2023-05-10,2023-05-10,1, $5.00 , $5.00 ,Tap to Pay,None,5,2023,2
T02643,CUST032387,P060,2023-05-10,2023-05-10,3, $7.00 , $21.00 ,Tap to Pay,Post Mail,5,2023,4
T02643,CUST039171,P015,2023-05-10,2023-05-10,2, $4.00 , $8.00 ,Cash,Social,5,2023,1
T02644,CUST035471,P046,2023-05-11,2023-05-11,2, $6.00 , $12.00 ,Tap to Pay,Email,5,2023,3
T02644,CUST036969,P033,2023-05-11,2023-05-11,3, $6.50 , $19.50 ,Cash,Email,5,2023,3
T02644,CUST013182,P010,2023-05-11,2023-05-11,3, $4.00 , $12.00 ,Cash,None,5,2023,1
T02644,CUST013896,P054,2023-05-11,2023-05-11,3, $7.50 , $22.50 ,Credit Card,Email,5,2023,4
T02645,CUST014263,P032,2023-05-11,2023-05-11,1, $5.00 , $5.00 ,Cash,None,5,2023,2
T02645,CUST022155,P042,2023-05-11,2023-05-11,3, $6.00 , $18.00 ,Credit Card,Mobile App,5,2023,3
T02645,CUST024166,P010,2023-05-11,2023-05-11,3, $4.00 , $12.00 ,Cash,Post Mail,5,2023,1
T02646,CUST014681,P014,2023-05-11,2023-05-11,2, $4.00 , $8.00 ,Tap to Pay,Email,5,2023,1
T02646,CUST029359,P025,2023-05-11,2023-05-11,3, $5.00 , $15.00 ,Tap to Pay,None,5,2023,2
T02646,CUST038097,P059,2023-05-11,2023-05-11,2, $7.00 , $14.00 ,Cash,Mobile App,5,2023,4
T02647,CUST024854,P018,2023-05-11,2023-05-11,2, $5.50 , $11.00 ,Tap to Pay,None,5,2023,2
T02647,CUST016232,P041,2023-05-11,2023-05-11,2, $6.00 , $12.00 ,Credit Card,Post Mail,5,2023,3
T02647,CUST038000,P037,2023-05-11,2023-05-11,1, $6.50 , $6.50 ,Cash,Email,5,2023,3
T02648,CUST035028,P020,2023-05-11,2023-05-11,2, $5.50 , $11.00 ,Tap to Pay,None,5,2023,2
T02648,CUST025425,P060,2023-05-11,2023-05-11,2, $7.00 , $14.00 ,Tap to Pay,Mobile App,5,2023,4
T02648,CUST033676,P006,2023-05-11,2023-05-11,2, $4.50 , $9.00 ,Cash,None,5,2023,1
T02648,CUST021873,P056,2023-05-11,2023-05-11,2, $7.50 , $15.00 ,Tap to Pay,Email,5,2023,4
T02648,CUST021279,P013,2023-05-11,2023-05-11,1, $4.00 , $4.00 ,Credit Card,Social,5,2023,1
T02649,CUST037232,P048,2023-05-11,2023-05-11,1, $6.00 , $6.00 ,Cash,Email,5,2023,3
T02649,CUST023493,P049,2023-05-11,2023-05-11,3, $7.50 , $22.50 ,Tap to Pay,None,5,2023,4
T02650,CUST022599,P038,2023-05-11,2023-05-11,3, $6.50 , $19.50 ,Credit Card,None,5,2023,3
T02651,CUST020463,P016,2023-05-11,2023-05-11,3, $4.00 , $12.00 ,Cash,Email,5,2023,1
T02651,CUST013698,P039,2023-05-11,2023-05-11,1, $6.50 , $6.50 ,Tap to Pay,Email,5,2023,3
T02651,CUST022786,P008,2023-05-11,2023-05-11,2, $4.50 , $9.00 ,Cash,Email,5,2023,1
T02651,CUST024948,P058,2023-05-11,2023-05-11,1, $7.00 , $7.00 ,Credit Card,Email,5,2023,4
T02652,CUST012194,P042,2023-05-11,2023-05-11,1, $6.00 , $6.00 ,Cash,None,5,2023,3
T02652,CUST020467,P062,2023-05-11,2023-05-11,2, $7.00 , $14.00 ,Cash,Social,5,2023,4
T02653,CUST023356,P059,2023-05-11,2023-05-11,2, $7.00 , $14.00 ,Cash,None,5,2023,4
T02653,CUST028881,P033,2023-05-11,2023-05-11,3, $6.50 , $19.50 ,Tap to Pay,Email,5,2023,3
T02653,CUST037579,P008,2023-05-11,2023-05-11,3, $4.50 , $13.50 ,Cash,Mobile App,5,2023,1
T02654,CUST013764,P059,2023-05-11,2023-05-11,1, $7.00 , $7.00 ,Credit Card,Social,5,2023,4
T02655,CUST032824,P010,2023-05-11,2023-05-11,2, $4.00 , $8.00 ,Tap to Pay,None,5,2023,1
T02655,CUST027495,P040,2023-05-11,2023-05-11,3, $6.50 , $19.50 ,Credit Card,Email,5,2023,3
T02655,CUST028544,P009,2023-05-11,2023-05-11,3, $4.00 , $12.00 ,Credit Card,Social,5,2023,1
T02655,CUST030357,P033,2023-05-11,2023-05-11,3, $6.50 , $19.50 ,Tap to Pay,Email,5,2023,3
T02655,CUST011233,P056,2023-05-11,2023-05-11,1, $7.50 , $7.50 ,Tap to Pay,Email,5,2023,4
T02656,CUST021248,P048,2023-05-11,2023-05-11,2, $6.00 , $12.00 ,Tap to Pay,Email,5,2023,3
T02656,CUST028321,P010,2023-05-11,2023-05-11,3, $4.00 , $12.00 ,Credit Card,Social,5,2023,1
T02657,CUST022579,P049,2023-05-11,2023-05-11,2, $7.50 , $15.00 ,Credit Card,Mobile App,5,2023,4
T02657,CUST037151,P063,2023-05-11,2023-05-11,2, $7.00 , $14.00 ,Tap to Pay,None,5,2023,4
T02657,CUST023822,P005,2023-05-11,2023-05-11,3, $4.50 , $13.50 ,Tap to Pay,Email,5,2023,1
T02658,CUST016242,P020,2023-05-12,2023-05-12,1, $5.50 , $5.50 ,Credit Card,Mobile App,5,2023,2
T02658,CUST025440,P031,2023-05-12,2023-05-12,2, $5.00 , $10.00 ,Cash,Email,5,2023,2
T02658,CUST017468,P019,2023-05-12,2023-05-12,1, $5.50 , $5.50 ,Tap to Pay,None,5,2023,2
T02659,CUST036984,P014,2023-05-12,2023-05-12,3, $4.00 , $12.00 ,Tap to Pay,Social,5,2023,1
T02659,CUST018247,P048,2023-05-12,2023-05-12,2, $6.00 , $12.00 ,Credit Card,Email,5,2023,3
T02659,CUST010093,P011,2023-05-12,2023-05-12,3, $4.00 , $12.00 ,Credit Card,Mobile App,5,2023,1
T02660,CUST023229,P060,2023-05-12,2023-05-12,2, $7.00 , $14.00 ,Tap to Pay,None,5,2023,4
T02660,CUST019442,P057,2023-05-12,2023-05-12,1, $7.00 , $7.00 ,Cash,None,5,2023,4
T02661,CUST038772,P025,2023-05-12,2023-05-12,3, $5.00 , $15.00 ,Tap to Pay,Post Mail,5,2023,2
T02661,CUST024815,P044,2023-05-12,2023-05-12,3, $6.00 , $18.00 ,Cash,Post Mail,5,2023,3
T02662,CUST033102,P006,2023-05-12,2023-05-12,1, $4.50 , $4.50 ,Tap to Pay,Mobile App,5,2023,1
T02662,CUST034394,P024,2023-05-12,2023-05-12,1, $5.50 , $5.50 ,Tap to Pay,Mobile App,5,2023,2
T02662,CUST015899,P023,2023-05-12,2023-05-12,1, $5.50 , $5.50 ,Tap to Pay,Email,5,2023,2
T02662,CUST032563,P001,2023-05-12,2023-05-12,3, $4.50 , $13.50 ,Tap to Pay,Social,5,2023,1
T02662,CUST017588,P059,2023-05-12,2023-05-12,2, $7.00 , $14.00 ,Credit Card,Email,5,2023,4
T02663,CUST025662,P015,2023-05-12,2023-05-12,1, $4.00 , $4.00 ,Credit Card,Social,5,2023,1
T02663,CUST025674,P051,2023-05-12,2023-05-12,2, $7.50 , $15.00 ,Tap to Pay,None,5,2023,4
T02663,CUST013282,P023,2023-05-12,2023-05-12,1, $5.50 , $5.50 ,Cash,Post Mail,5,2023,2
T02663,CUST013892,P007,2023-05-12,2023-05-12,2, $4.50 , $9.00 ,Tap to Pay,None,5,2023,1
T02663,CUST012641,P011,2023-05-12,2023-05-12,2, $4.00 , $8.00 ,Cash,Email,5,2023,1
T02664,CUST023203,P030,2023-05-12,2023-05-12,2, $5.00 , $10.00 ,Cash,Mobile App,5,2023,2
T02664,CUST013225,P048,2023-05-12,2023-05-12,2, $6.00 , $12.00 ,Cash,Email,5,2023,3
T02664,CUST019372,P025,2023-05-12,2023-05-12,1, $5.00 , $5.00 ,Credit Card,Mobile App,5,2023,2
T02664,CUST018257,P010,2023-05-12,2023-05-12,2, $4.00 , $8.00 ,Tap to Pay,Mobile App,5,2023,1
T02664,CUST030906,P045,2023-05-12,2023-05-12,3, $6.00 , $18.00 ,Cash,Mobile App,5,2023,3
T02665,CUST038659,P008,2023-05-12,2023-05-12,3, $4.50 , $13.50 ,Credit Card,None,5,2023,1
T02665,CUST035057,P035,2023-05-12,2023-05-12,2, $6.50 , $13.00 ,Cash,None,5,2023,3
T02665,CUST013778,P009,2023-05-12,2023-05-12,3, $4.00 , $12.00 ,Tap to Pay,Email,5,2023,1
T02666,CUST012389,P059,2023-05-12,2023-05-12,2, $7.00 , $14.00 ,Cash,Post Mail,5,2023,4
T02666,CUST014339,P015,2023-05-12,2023-05-12,3, $4.00 , $12.00 ,Credit Card,Post Mail,5,2023,1
T02666,CUST025085,P041,2023-05-12,2023-05-12,1, $6.00 , $6.00 ,Cash,None,5,2023,3
T02667,CUST033070,P020,2023-05-12,2023-05-12,1, $5.50 , $5.50 ,Cash,None,5,2023,2
T02668,CUST036942,P024,2023-05-12,2023-05-12,3, $5.50 , $16.50 ,Cash,Post Mail,5,2023,2
T02668,CUST022559,P016,2023-05-12,2023-05-12,2, $4.00 , $8.00 ,Cash,Email,5,2023,1
T02669,CUST036039,P009,2023-05-12,2023-05-12,2, $4.00 , $8.00 ,Credit Card,Mobile App,5,2023,1
T02669,CUST038461,P064,2023-05-12,2023-05-12,2, $7.00 , $14.00 ,Cash,Post Mail,5,2023,4
T02669,CUST020389,P011,2023-05-12,2023-05-12,3, $4.00 , $12.00 ,Credit Card,Email,5,2023,1
T02669,CUST015772,P032,2023-05-12,2023-05-12,2, $5.00 , $10.00 ,Tap to Pay,None,5,2023,2
T02669,CUST026578,P024,2023-05-12,2023-05-12,2, $5.50 , $11.00 ,Tap to Pay,Social,5,2023,2
T02670,CUST035545,P011,2023-05-13,2023-05-13,3, $4.00 , $12.00 ,Credit Card,Social,5,2023,1
T02670,CUST029997,P018,2023-05-13,2023-05-13,2, $5.50 , $11.00 ,Credit Card,Social,5,2023,2
T02670,CUST013940,P048,2023-05-13,2023-05-13,3, $6.00 , $18.00 ,Cash,Post Mail,5,2023,3
T02670,CUST023472,P004,2023-05-13,2023-05-13,3, $4.50 , $13.50 ,Cash,Mobile App,5,2023,1
T02671,CUST035288,P040,2023-05-13,2023-05-13,1, $6.50 , $6.50 ,Tap to Pay,None,5,2023,3
T02671,CUST028968,P011,2023-05-13,2023-05-13,1, $4.00 , $4.00 ,Tap to Pay,Social,5,2023,1
T02672,CUST039352,P040,2023-05-13,2023-05-13,1, $6.50 , $6.50 ,Tap to Pay,Post Mail,5,2023,3
T02672,CUST037258,P044,2023-05-13,2023-05-13,3, $6.00 , $18.00 ,Cash,Email,5,2023,3
T02672,CUST018385,P028,2023-05-13,2023-05-13,3, $5.00 , $15.00 ,Credit Card,Post Mail,5,2023,2
T02672,CUST034542,P043,2023-05-13,2023-05-13,3, $6.00 , $18.00 ,Credit Card,None,5,2023,3
T02673,CUST013143,P009,2023-05-13,2023-05-13,2, $4.00 , $8.00 ,Cash,Mobile App,5,2023,1
T02673,CUST016452,P011,2023-05-13,2023-05-13,2, $4.00 , $8.00 ,Tap to Pay,None,5,2023,1
T02673,CUST025815,P035,2023-05-13,2023-05-13,3, $6.50 , $19.50 ,Cash,Social,5,2023,3
T02673,CUST028143,P024,2023-05-13,2023-05-13,1, $5.50 , $5.50 ,Cash,Social,5,2023,2
T02673,CUST029217,P060,2023-05-13,2023-05-13,1, $7.00 , $7.00 ,Tap to Pay,Mobile App,5,2023,4
T02674,CUST015501,P031,2023-05-13,2023-05-13,3, $5.00 , $15.00 ,Tap to Pay,None,5,2023,2
T02675,CUST038042,P012,2023-05-13,2023-05-13,2, $4.00 , $8.00 ,Tap to Pay,Mobile App,5,2023,1
T02675,CUST022857,P014,2023-05-13,2023-05-13,2, $4.00 , $8.00 ,Cash,Email,5,2023,1
T02675,CUST010161,P057,2023-05-13,2023-05-13,1, $7.00 , $7.00 ,Credit Card,None,5,2023,4
T02675,CUST021579,P045,2023-05-13,2023-05-13,3, $6.00 , $18.00 ,Tap to Pay,Post Mail,5,2023,3
T02675,CUST036999,P052,2023-05-13,2023-05-13,2, $7.50 , $15.00 ,Cash,Social,5,2023,4
T02676,CUST019885,P050,2023-05-13,2023-05-13,1, $7.50 , $7.50 ,Credit Card,Social,5,2023,4
T02676,CUST012261,P006,2023-05-13,2023-05-13,2, $4.50 , $9.00 ,Cash,Social,5,2023,1
T02676,CUST012869,P016,2023-05-13,2023-05-13,1, $4.00 , $4.00 ,Credit Card,Social,5,2023,1
T02677,CUST017954,P023,2023-05-13,2023-05-13,1, $5.50 , $5.50 ,Credit Card,Email,5,2023,2
T02677,CUST011998,P039,2023-05-13,2023-05-13,2, $6.50 , $13.00 ,Credit Card,Email,5,2023,3
T02677,CUST010577,P031,2023-05-13,2023-05-13,1, $5.00 , $5.00 ,Cash,Post Mail,5,2023,2
T02678,CUST014086,P021,2023-05-13,2023-05-13,3, $5.50 , $16.50 ,Tap to Pay,Mobile App,5,2023,2
T02678,CUST022666,P017,2023-05-13,2023-05-13,3, $5.50 , $16.50 ,Credit Card,Social,5,2023,2
T02678,CUST020828,P004,2023-05-13,2023-05-13,3, $4.50 , $13.50 ,Credit Card,None,5,2023,1
T02678,CUST023709,P006,2023-05-13,2023-05-13,3, $4.50 , $13.50 ,Tap to Pay,None,5,2023,1
T02679,CUST035088,P027,2023-05-13,2023-05-13,2, $5.00 , $10.00 ,Cash,Post Mail,5,2023,2
T02679,CUST019585,P017,2023-05-13,2023-05-13,1, $5.50 , $5.50 ,Credit Card,Mobile App,5,2023,2
T02679,CUST015761,P047,2023-05-13,2023-05-13,3, $6.00 , $18.00 ,Credit Card,None,5,2023,3
T02679,CUST014503,P036,2023-05-13,2023-05-13,3, $6.50 , $19.50 ,Cash,Post Mail,5,2023,3
T02679,CUST012753,P011,2023-05-13,2023-05-13,3, $4.00 , $12.00 ,Credit Card,Mobile App,5,2023,1
T02680,CUST021197,P011,2023-05-13,2023-05-13,1, $4.00 , $4.00 ,Tap to Pay,Mobile App,5,2023,1
T02680,CUST022396,P039,2023-05-13,2023-05-13,3, $6.50 , $19.50 ,Cash,Social,5,2023,3
T02681,CUST020166,P046,2023-05-13,2023-05-13,1, $6.00 , $6.00 ,Credit Card,Social,5,2023,3
T02682,CUST027405,P040,2023-05-13,2023-05-13,2, $6.50 , $13.00 ,Credit Card,Social,5,2023,3
T02682,CUST022008,P028,2023-05-13,2023-05-13,1, $5.00 , $5.00 ,Tap to Pay,Email,5,2023,2
T02682,CUST018374,P006,2023-05-13,2023-05-13,1, $4.50 , $4.50 ,Credit Card,Post Mail,5,2023,1
T02682,CUST014068,P060,2023-05-13,2023-05-13,1, $7.00 , $7.00 ,Tap to Pay,Social,5,2023,4
T02682,CUST029223,P040,2023-05-13,2023-05-13,2, $6.50 , $13.00 ,Credit Card,Mobile App,5,2023,3
T02683,CUST036917,P004,2023-05-13,2023-05-13,1, $4.50 , $4.50 ,Tap to Pay,None,5,2023,1
T02683,CUST031690,P037,2023-05-13,2023-05-13,3, $6.50 , $19.50 ,Tap to Pay,Email,5,2023,3
T02684,CUST024138,P059,2023-05-13,2023-05-13,2, $7.00 , $14.00 ,Tap to Pay,None,5,2023,4
T02684,CUST014524,P007,2023-05-13,2023-05-13,2, $4.50 , $9.00 ,Credit Card,Mobile App,5,2023,1
T02684,CUST039457,P005,2023-05-13,2023-05-13,2, $4.50 , $9.00 ,Credit Card,Mobile App,5,2023,1
T02684,CUST033350,P034,2023-05-13,2023-05-13,3, $6.50 , $19.50 ,Tap to Pay,None,5,2023,3
T02684,CUST021325,P057,2023-05-13,2023-05-13,1, $7.00 , $7.00 ,Cash,Social,5,2023,4
T02685,CUST027504,P058,2023-05-13,2023-05-13,1, $7.00 , $7.00 ,Cash,Post Mail,5,2023,4
T02686,CUST011972,P062,2023-05-13,2023-05-13,3, $7.00 , $21.00 ,Cash,Post Mail,5,2023,4
T02687,CUST016502,P054,2023-05-13,2023-05-13,2, $7.50 , $15.00 ,Credit Card,Social,5,2023,4
T02687,CUST034796,P015,2023-05-13,2023-05-13,1, $4.00 , $4.00 ,Tap to Pay,Post Mail,5,2023,1
T02687,CUST010882,P040,2023-05-13,2023-05-13,2, $6.50 , $13.00 ,Tap to Pay,Post Mail,5,2023,3
T02688,CUST034238,P029,2023-05-13,2023-05-13,2, $5.00 , $10.00 ,Cash,None,5,2023,2
T02688,CUST038802,P055,2023-05-13,2023-05-13,2, $7.50 , $15.00 ,Cash,Email,5,2023,4
T02688,CUST011102,P032,2023-05-13,2023-05-13,3, $5.00 , $15.00 ,Cash,Social,5,2023,2
T02689,CUST027166,P036,2023-05-14,2023-05-14,2, $6.50 , $13.00 ,Tap to Pay,None,5,2023,3
T02689,CUST015097,P046,2023-05-14,2023-05-14,3, $6.00 , $18.00 ,Credit Card,Email,5,2023,3
T02690,CUST034502,P039,2023-05-14,2023-05-14,3, $6.50 , $19.50 ,Cash,Mobile App,5,2023,3
T02690,CUST039341,P016,2023-05-14,2023-05-14,2, $4.00 , $8.00 ,Tap to Pay,Post Mail,5,2023,1
T02690,CUST026195,P029,2023-05-14,2023-05-14,3, $5.00 , $15.00 ,Tap to Pay,Post Mail,5,2023,2
T02690,CUST035296,P011,2023-05-14,2023-05-14,2, $4.00 , $8.00 ,Credit Card,None,5,2023,1
T02690,CUST021558,P018,2023-05-14,2023-05-14,2, $5.50 , $11.00 ,Credit Card,Post Mail,5,2023,2
T02691,CUST024692,P044,2023-05-14,2023-05-14,1, $6.00 , $6.00 ,Credit Card,Email,5,2023,3
T02691,CUST039639,P058,2023-05-14,2023-05-14,2, $7.00 , $14.00 ,Cash,Mobile App,5,2023,4
T02692,CUST013534,P033,2023-05-14,2023-05-14,2, $6.50 , $13.00 ,Cash,Social,5,2023,3
T02692,CUST019049,P032,2023-05-14,2023-05-14,1, $5.00 , $5.00 ,Tap to Pay,Email,5,2023,2
T02692,CUST011796,P059,2023-05-14,2023-05-14,2, $7.00 , $14.00 ,Tap to Pay,Post Mail,5,2023,4
T02692,CUST028303,P027,2023-05-14,2023-05-14,3, $5.00 , $15.00 ,Tap to Pay,None,5,2023,2
T02692,CUST039087,P038,2023-05-14,2023-05-14,1, $6.50 , $6.50 ,Tap to Pay,Post Mail,5,2023,3
T02693,CUST010979,P062,2023-05-14,2023-05-14,1, $7.00 , $7.00 ,Tap to Pay,None,5,2023,4
T02693,CUST019841,P008,2023-05-14,2023-05-14,1, $4.50 , $4.50 ,Tap to Pay,Post Mail,5,2023,1
T02694,CUST029751,P009,2023-05-14,2023-05-14,2, $4.00 , $8.00 ,Tap to Pay,Post Mail,5,2023,1
T02694,CUST014673,P049,2023-05-14,2023-05-14,3, $7.50 , $22.50 ,Credit Card,None,5,2023,4
T02694,CUST010670,P061,2023-05-14,2023-05-14,3, $7.00 , $21.00 ,Tap to Pay,Social,5,2023,4
T02695,CUST016517,P027,2023-05-14,2023-05-14,1, $5.00 , $5.00 ,Tap to Pay,Email,5,2023,2
T02695,CUST021001,P016,2023-05-14,2023-05-14,2, $4.00 , $8.00 ,Credit Card,Email,5,2023,1
T02695,CUST034719,P044,2023-05-14,2023-05-14,2, $6.00 , $12.00 ,Credit Card,Social,5,2023,3
T02696,CUST012114,P026,2023-05-14,2023-05-14,3, $5.00 , $15.00 ,Cash,Email,5,2023,2
T02696,CUST020359,P062,2023-05-14,2023-05-14,1, $7.00 , $7.00 ,Tap to Pay,Social,5,2023,4
T02696,CUST028797,P001,2023-05-14,2023-05-14,2, $4.50 , $9.00 ,Tap to Pay,Mobile App,5,2023,1
T02696,CUST034949,P030,2023-05-14,2023-05-14,1, $5.00 , $5.00 ,Tap to Pay,Social,5,2023,2
T02697,CUST039756,P054,2023-05-14,2023-05-14,1, $7.50 , $7.50 ,Credit Card,Mobile App,5,2023,4
T02697,CUST012205,P044,2023-05-14,2023-05-14,3, $6.00 , $18.00 ,Cash,Mobile App,5,2023,3
T02698,CUST021638,P021,2023-05-14,2023-05-14,1, $5.50 , $5.50 ,Tap to Pay,Email,5,2023,2
T02699,CUST031700,P052,2023-05-14,2023-05-14,2, $7.50 , $15.00 ,Cash,Mobile App,5,2023,4
T02699,CUST025070,P056,2023-05-14,2023-05-14,3, $7.50 , $22.50 ,Cash,Post Mail,5,2023,4
T02699,CUST029336,P020,2023-05-14,2023-05-14,1, $5.50 , $5.50 ,Tap to Pay,Social,5,2023,2
T02700,CUST017499,P026,2023-05-14,2023-05-14,2, $5.00 , $10.00 ,Credit Card,Post Mail,5,2023,2
T02700,CUST024608,P035,2023-05-14,2023-05-14,3, $6.50 , $19.50 ,Tap to Pay,Post Mail,5,2023,3
T02700,CUST028025,P017,2023-05-14,2023-05-14,3, $5.50 , $16.50 ,Credit Card,Mobile App,5,2023,2
T02701,CUST012475,P043,2023-05-14,2023-05-14,3, $6.00 , $18.00 ,Credit Card,Social,5,2023,3
T02701,CUST019083,P047,2023-05-14,2023-05-14,2, $6.00 , $12.00 ,Tap to Pay,Post Mail,5,2023,3
T02701,CUST012279,P038,2023-05-14,2023-05-14,1, $6.50 , $6.50 ,Tap to Pay,Mobile App,5,2023,3
T02702,CUST014651,P046,2023-05-14,2023-05-14,1, $6.00 , $6.00 ,Cash,None,5,2023,3
T02702,CUST011012,P039,2023-05-14,2023-05-14,3, $6.50 , $19.50 ,Cash,Social,5,2023,3
T02702,CUST028354,P029,2023-05-14,2023-05-14,2, $5.00 , $10.00 ,Credit Card,Social,5,2023,2
T02702,CUST032649,P031,2023-05-14,2023-05-14,2, $5.00 , $10.00 ,Credit Card,Mobile App,5,2023,2
T02703,CUST027846,P034,2023-05-14,2023-05-14,3, $6.50 , $19.50 ,Cash,Social,5,2023,3
T02703,CUST037851,P064,2023-05-14,2023-05-14,2, $7.00 , $14.00 ,Credit Card,Social,5,2023,4
T02703,CUST025365,P062,2023-05-14,2023-05-14,1, $7.00 , $7.00 ,Cash,None,5,2023,4
T02703,CUST022673,P038,2023-05-14,2023-05-14,2, $6.50 , $13.00 ,Credit Card,Social,5,2023,3
T02704,CUST018843,P020,2023-05-14,2023-05-14,2, $5.50 , $11.00 ,Cash,None,5,2023,2
T02704,CUST011630,P038,2023-05-14,2023-05-14,3, $6.50 , $19.50 ,Cash,None,5,2023,3
T02704,CUST030955,P017,2023-05-14,2023-05-14,3, $5.50 , $16.50 ,Tap to Pay,Email,5,2023,2
T02704,CUST021632,P029,2023-05-14,2023-05-14,1, $5.00 , $5.00 ,Credit Card,None,5,2023,2
T02705,CUST038989,P049,2023-05-14,2023-05-14,2, $7.50 , $15.00 ,Credit Card,Post Mail,5,2023,4
T02705,CUST015505,P018,2023-05-14,2023-05-14,1, $5.50 , $5.50 ,Cash,Post Mail,5,2023,2
T02705,CUST035636,P002,2023-05-14,2023-05-14,1, $4.50 , $4.50 ,Credit Card,Social,5,2023,1
T02705,CUST015461,P038,2023-05-14,2023-05-14,3, $6.50 , $19.50 ,Cash,Post Mail,5,2023,3
T02705,CUST035160,P057,2023-05-14,2023-05-14,2, $7.00 , $14.00 ,Credit Card,Email,5,2023,4
T02706,CUST030971,P036,2023-05-14,2023-05-14,1, $6.50 , $6.50 ,Credit Card,Social,5,2023,3
T02706,CUST036518,P042,2023-05-14,2023-05-14,2, $6.00 , $12.00 ,Tap to Pay,Post Mail,5,2023,3
T02707,CUST010001,P023,2023-05-14,2023-05-14,1, $5.50 , $5.50 ,Tap to Pay,Mobile App,5,2023,2
T02707,CUST039162,P021,2023-05-14,2023-05-14,3, $5.50 , $16.50 ,Credit Card,Mobile App,5,2023,2
T02707,CUST036845,P043,2023-05-14,2023-05-14,1, $6.00 , $6.00 ,Credit Card,None,5,2023,3
T02707,CUST021402,P016,2023-05-14,2023-05-14,3, $4.00 , $12.00 ,Credit Card,Post Mail,5,2023,1
T02707,CUST026631,P013,2023-05-14,2023-05-14,2, $4.00 , $8.00 ,Credit Card,Post Mail,5,2023,1
T02708,CUST018320,P013,2023-05-14,2023-05-14,1, $4.00 , $4.00 ,Credit Card,Email,5,2023,1
T02708,CUST024570,P037,2023-05-14,2023-05-14,1, $6.50 , $6.50 ,Tap to Pay,Post Mail,5,2023,3
T02708,CUST010543,P028,2023-05-14,2023-05-14,2, $5.00 , $10.00 ,Credit Card,Social,5,2023,2
T02708,CUST035643,P007,2023-05-14,2023-05-14,3, $4.50 , $13.50 ,Tap to Pay,Social,5,2023,1
T02709,CUST019028,P054,2023-05-14,2023-05-14,1, $7.50 , $7.50 ,Credit Card,Mobile App,5,2023,4
T02709,CUST025517,P040,2023-05-14,2023-05-14,3, $6.50 , $19.50 ,Credit Card,Email,5,2023,3
T02710,CUST018879,P016,2023-05-15,2023-05-15,2, $4.00 , $8.00 ,Cash,Post Mail,5,2023,1
T02710,CUST011322,P042,2023-05-15,2023-05-15,1, $6.00 , $6.00 ,Tap to Pay,Email,5,2023,3
T02710,CUST020139,P013,2023-05-15,2023-05-15,2, $4.00 , $8.00 ,Credit Card,Social,5,2023,1
T02710,CUST018318,P063,2023-05-15,2023-05-15,3, $7.00 , $21.00 ,Tap to Pay,Mobile App,5,2023,4
